date,description,amount,manual_category,gst_rate,gst_amount
2025-08-17,SaaS Subscription (Jira),-2070.48,Software,18,315.84
2025-08-18,Marketing Agency Fees,-8323.61,Professional Services,18,1269.7
2025-08-19,Printer Paper,-3365.59,Office Supplies,12,360.6
2025-08-19,SaaS Subscription (Jira),-2600.74,Software,18,396.72
2025-08-21,HR Consultant,-4845.7,Professional Services,18,739.18
2025-08-22,Legal Consultation,-1090.73,Professional Services,18,166.38
2025-08-23,Print Media Ad,-13639.96,Marketing,18,2080.67
2025-08-24,Diwali Gifts,-4474.28,Other,18,682.52
2025-08-24,Facebook Ads,-6050.41,Marketing,18,922.94
2025-08-24,Online Store Sales,98604.95,Revenue,18,15041.43
2025-08-24,Monitor Screen,-29388.45,Hardware,18,4482.98
2025-08-25,Print Media Ad,-14465.38,Marketing,18,2206.58
2025-08-25,Facebook Ads,-6548.47,Marketing,18,998.92
2025-08-25,New Laptop (Dell),-61200.87,Hardware,18,9335.73
2025-08-25,Uber/Ola Rides,-18393.52,Travel,5,875.88
2025-08-25,Whiteboard Markers,-8627.68,Office Supplies,12,924.39
2025-08-27,Staples Order,-2111.02,Office Supplies,12,226.18
2025-08-27,Mouse & Keyboards,-64391.16,Hardware,18,9822.38
2025-08-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-08-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-08-29,Monitor Screen,-109160.29,Hardware,18,16651.57
2025-08-30,Accounting Audit,-2412.22,Professional Services,18,367.97
2025-08-31,Server Rack Equipment,-44376.22,Hardware,18,6769.25
2025-08-31,AWS Cloud Bill,-4343.91,Software,18,662.63
2025-08-31,New Laptop (Dell),-11492.73,Hardware,18,1753.13
2025-09-01,Google Ads Campaign,-25314.31,Marketing,18,3861.5
2025-09-02,Facebook Ads,-34578.93,Marketing,18,5274.75
2025-09-02,LinkedIn Promo,-31980.13,Marketing,18,4878.33
2025-09-03,SaaS Subscription (Jira),-4502.38,Software,18,686.8
2025-09-03,Product Sales,465126.11,Revenue,18,70951.44
2025-09-04,Client Payment - Project A,310495.57,Revenue,18,47363.73
2025-09-04,Service Contract Q2,126041.52,Revenue,18,19226.67
2025-09-04,Marketing Agency Fees,-2653.99,Professional Services,18,404.85
2025-09-04,Printer Paper,-718.45,Office Supplies,12,76.98
2025-09-05,Office Rent,-94400.0,Rent,18,14400.0
2025-09-05,Flight to Mumbai,-11983.46,Travel,18,1827.99
2025-09-05,LinkedIn Promo,-24235.84,Marketing,18,3696.99
2025-09-05,Facebook Ads,-21828.92,Marketing,18,3329.84
2025-09-05,Train Tickets,-7538.45,Travel,18,1149.93
2025-09-05,Flight to Mumbai,-12231.49,Travel,18,1865.82
2025-09-06,Product Sales,495032.04,Revenue,18,75513.36
2025-09-06,Desk Organizers,-9226.54,Office Supplies,18,1407.44
2025-09-07,Toner Cartridges,-1920.43,Office Supplies,12,205.76
2025-09-07,Marketing Agency Fees,-908.35,Professional Services,18,138.56
2025-09-07,Coffee for Pantry,-1314.62,Other,5,62.6
2025-09-09,Repairs & Maintenance,-5784.58,Other,12,619.78
2025-09-09,Cleaning Services,-7725.5,Other,5,367.88
2025-09-10,Monthly Internet & Phone,-10515.900847522922,Utilities,18,1604.1204682662085
2025-09-10,Microsoft 365,-2387.24,Software,18,364.15
2025-09-10,Legal Consultation,-6367.88,Professional Services,18,971.37
2025-09-10,Service Contract Q2,230951.37,Revenue,18,35229.87
2025-09-10,Adobe Creative Cloud,-3928.76,Software,18,599.3
2025-09-11,Uber/Ola Rides,-11764.68,Travel,5,560.22
2025-09-12,Train Tickets,-15422.94,Travel,5,734.43
2025-09-12,Train Tickets,-13634.3,Travel,5,649.25
2025-09-14,Repairs & Maintenance,-6273.7,Other,18,957.0
2025-09-14,Print Media Ad,-17616.89,Marketing,18,2687.32
2025-09-14,Legal Consultation,-5047.0,Professional Services,18,769.88
2025-09-14,Legal Consultation,-7714.41,Professional Services,18,1176.77
2025-09-15,Zoom Pro License,-1310.2,Software,18,199.86
2025-09-15,Monitor Screen,-125941.86,Hardware,18,19211.47
2025-09-15,Legal Consultation,-7654.02,Professional Services,18,1167.56
2025-09-15,Microsoft 365,-1691.8,Software,18,258.07
2025-09-16,Facebook Ads,-33413.37,Marketing,18,5096.95
2025-09-18,Flight to Mumbai,-8394.06,Travel,5,399.72
2025-09-18,Legal Consultation,-2787.57,Professional Services,18,425.22
2025-09-18,Accounting Audit,-2796.44,Professional Services,18,426.57
2025-09-18,Uber/Ola Rides,-10760.93,Travel,12,1152.96
2025-09-20,Monitor Screen,-109627.87,Hardware,18,16722.9
2025-09-20,Uber/Ola Rides,-20998.02,Travel,12,2249.79
2025-09-21,Hotel Stay - Client Visit,-2754.08,Travel,5,131.15
2025-09-21,Google Ads Campaign,-28924.55,Marketing,18,4412.22
2025-09-21,Repairs & Maintenance,-1288.53,Other,5,61.36
2025-09-22,Hotel Stay - Client Visit,-2469.52,Travel,5,117.6
2025-09-22,Coffee for Pantry,-6302.72,Other,18,961.43
2025-09-23,Facebook Ads,-15187.73,Marketing,18,2316.77
2025-09-24,Zoom Pro License,-8326.77,Software,18,1270.18
2025-09-24,Flight to Mumbai,-19000.24,Travel,5,904.77
2025-09-25,Toner Cartridges,-1299.92,Office Supplies,18,198.29
2025-09-26,Staples Order,-5332.09,Office Supplies,12,571.3
2025-09-26,New Laptop (Dell),-127589.39,Hardware,18,19462.79
2025-09-27,Hotel Stay - Client Visit,-27163.12,Travel,18,4143.53
2025-09-27,Repairs & Maintenance,-4922.56,Other,18,750.9
2025-09-27,LinkedIn Promo,-12222.3,Marketing,18,1864.42
2025-09-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-09-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-09-28,Hotel Stay - Client Visit,-3926.01,Travel,12,420.64
2025-09-29,New Laptop (Dell),-84053.97,Hardware,18,12821.79
2025-09-29,Uber/Ola Rides,-12339.14,Travel,18,1882.24
2025-09-29,Staples Order,-8897.21,Office Supplies,18,1357.2
2025-09-30,Hotel Stay - Client Visit,-5139.22,Travel,12,550.63
2025-09-30,Facebook Ads,-33576.17,Marketing,18,5121.79
2025-09-30,Adobe Creative Cloud,-1422.78,Software,18,217.03
2025-09-30,Desk Organizers,-1391.77,Office Supplies,12,149.12
2025-10-01,Mouse & Keyboards,-130713.12,Hardware,18,19939.29
2025-10-01,Repairs & Maintenance,-281.53,Other,12,30.16
2025-10-01,Flight to Mumbai,-17042.96,Travel,18,2599.77
2025-10-02,Facebook Ads,-15703.89,Marketing,18,2395.51
2025-10-03,Print Media Ad,-17962.47,Marketing,18,2740.04
2025-10-03,Marketing Agency Fees,-2872.63,Professional Services,18,438.2
2025-10-04,Consulting Fees,360331.22,Revenue,18,54965.78
2025-10-04,Accounting Audit,-7520.88,Professional Services,18,1147.25
2025-10-05,Office Rent,-94400.0,Rent,18,14400.0
2025-10-06,HR Consultant,-3949.58,Professional Services,18,602.48
2025-10-06,Toner Cartridges,-3191.88,Office Supplies,18,486.9
2025-10-09,Print Media Ad,-2113.2,Marketing,18,322.35
2025-10-09,Diwali Gifts,-2611.67,Other,5,124.37
2025-10-09,Repairs & Maintenance,-3825.52,Other,12,409.88
2025-10-10,Monthly Internet & Phone,-10789.572635104447,Utilities,18,1645.8670121345765
2025-10-11,Flight to Mumbai,-19336.11,Travel,12,2071.73
2025-10-11,Adobe Creative Cloud,-7721.5,Software,18,1177.86
2025-10-11,Uber/Ola Rides,-18818.42,Travel,5,896.12
2025-10-11,Accounting Audit,-320.63,Professional Services,18,48.91
2025-10-12,Zoom Pro License,-3675.18,Software,18,560.62
2025-10-12,Hotel Stay - Client Visit,-7527.0,Travel,12,806.46
2025-10-12,Staples Order,-6971.52,Office Supplies,18,1063.45
2025-10-12,Facebook Ads,-5764.69,Marketing,18,879.36
2025-10-13,SaaS Subscription (Jira),-5165.87,Software,18,788.01
2025-10-13,Adobe Creative Cloud,-1523.2,Software,18,232.35
2025-10-14,AWS Cloud Bill,-1368.31,Software,18,208.72
2025-10-14,Legal Consultation,-8178.34,Professional Services,18,1247.54
2025-10-14,Marketing Agency Fees,-4769.84,Professional Services,18,727.6
2025-10-15,Diwali Gifts,-3721.31,Other,5,177.21
2025-10-17,Desk Organizers,-447.74,Office Supplies,18,68.3
2025-10-18,New Laptop (Dell),-35342.95,Hardware,18,5391.3
2025-10-18,Train Tickets,-10967.21,Travel,5,522.25
2025-10-18,Coffee for Pantry,-4925.29,Other,5,234.54
2025-10-19,Desk Organizers,-4821.06,Office Supplies,12,516.54
2025-10-19,Train Tickets,-25734.74,Travel,18,3925.64
2025-10-19,Diwali Gifts,-4460.82,Other,5,212.42
2025-10-20,New Laptop (Dell),-33289.01,Hardware,18,5077.98
2025-10-21,Print Media Ad,-36941.35,Marketing,18,5635.12
2025-10-22,Ad Revenue,479340.58,Revenue,18,73119.75
2025-10-22,Flight to Mumbai,-7786.17,Travel,18,1187.72
2025-10-22,Monitor Screen,-102861.23,Hardware,18,15690.7
2025-10-23,Cleaning Services,-8996.93,Other,18,1372.41
2025-10-23,Service Contract Q2,394476.97,Revenue,18,60174.45
2025-10-24,HR Consultant,-4003.69,Professional Services,18,610.73
2025-10-25,Train Tickets,-4101.77,Travel,5,195.32
2025-10-25,Coffee for Pantry,-6283.6,Other,12,673.24
2025-10-26,Diwali Gifts,-2750.22,Other,5,130.96
2025-10-26,Print Media Ad,-10044.16,Marketing,18,1532.16
2025-10-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-10-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-10-29,Uber/Ola Rides,-11605.71,Travel,12,1243.47
2025-10-29,Facebook Ads,-17234.98,Marketing,18,2629.06
2025-10-29,Server Rack Equipment,-9865.23,Hardware,18,1504.87
2025-10-29,Marketing Agency Fees,-1612.15,Professional Services,18,245.92
2025-10-30,SaaS Subscription (Jira),-1015.96,Software,18,154.98
2025-10-30,Whiteboard Markers,-920.75,Office Supplies,12,98.65
2025-10-30,Marketing Agency Fees,-7110.39,Professional Services,18,1084.64
2025-10-31,Whiteboard Markers,-6310.53,Office Supplies,18,962.62
2025-11-01,Google Ads Campaign,-15550.25,Marketing,18,2372.07
2025-11-03,Zoom Pro License,-1247.73,Software,18,190.33
2025-11-04,Repairs & Maintenance,-3923.71,Other,5,186.84
2025-11-05,Office Rent,-94400.0,Rent,18,14400.0
2025-11-05,Marketing Agency Fees,-1175.25,Professional Services,18,179.28
2025-11-05,Cleaning Services,-1260.47,Other,12,135.05
2025-11-05,Microsoft 365,-5961.19,Software,18,909.33
2025-11-06,AWS Cloud Bill,-3280.21,Software,18,500.37
2025-11-06,Zoom Pro License,-8681.67,Software,18,1324.32
2025-11-06,Cleaning Services,-4954.62,Other,12,530.85
2025-11-08,Coffee for Pantry,-3941.09,Other,18,601.18
2025-11-08,Toner Cartridges,-1667.48,Office Supplies,12,178.66
2025-11-08,HR Consultant,-7411.66,Professional Services,18,1130.59
2025-11-08,Train Tickets,-13716.8,Travel,5,653.18
2025-11-08,Printer Paper,-257.99,Office Supplies,12,27.64
2025-11-09,Marketing Agency Fees,-1945.42,Professional Services,18,296.76
2025-11-10,Monthly Internet & Phone,-13507.415688871668,Utilities,18,2060.453240675339
2025-11-10,AWS Cloud Bill,-8376.3,Software,18,1277.74
2025-11-11,Hotel Stay - Client Visit,-23809.79,Travel,5,1133.8
2025-11-11,Accounting Audit,-2212.78,Professional Services,18,337.54
2025-11-11,Zoom Pro License,-7982.4,Software,18,1217.65
2025-11-11,Legal Consultation,-468.5,Professional Services,18,71.47
2025-11-12,Server Rack Equipment,-12547.86,Hardware,18,1914.08
2025-11-12,Marketing Agency Fees,-2367.87,Professional Services,18,361.2
2025-11-12,Printer Paper,-456.61,Office Supplies,12,48.92
2025-11-12,Train Tickets,-10457.42,Travel,5,497.97
2025-11-13,Print Media Ad,-15702.28,Marketing,18,2395.26
2025-11-13,Consulting Fees,540033.91,Revenue,18,82378.05
2025-11-13,Desk Organizers,-5627.59,Office Supplies,12,602.96
2025-11-13,Whiteboard Markers,-3127.76,Office Supplies,18,477.12
2025-11-13,Coffee for Pantry,-1728.42,Other,18,263.66
2025-11-14,Desk Organizers,-610.5,Office Supplies,18,93.13
2025-11-14,Flight to Mumbai,-2480.8,Travel,18,378.43
2025-11-14,Coffee for Pantry,-8636.97,Other,12,925.39
2025-11-14,HR Consultant,-2743.49,Professional Services,18,418.5
2025-11-15,Staples Order,-8509.31,Office Supplies,12,911.71
2025-11-16,Marketing Agency Fees,-8607.17,Professional Services,18,1312.96
2025-11-16,Monitor Screen,-75989.77,Hardware,18,11591.66
2025-11-16,Train Tickets,-26496.81,Travel,12,2838.94
2025-11-16,Online Store Sales,182703.46,Revenue,18,27870.02
2025-11-16,Product Sales,329836.04,Revenue,18,50313.97
2025-11-16,Mouse & Keyboards,-78206.99,Hardware,18,11929.88
2025-11-17,Staples Order,-4505.62,Office Supplies,18,687.3
2025-11-17,Adobe Creative Cloud,-2887.71,Software,18,440.5
2025-11-17,Server Rack Equipment,-131581.13,Hardware,18,20071.7
2025-11-17,Diwali Gifts,-1071.96,Other,12,114.85
2025-11-18,Marketing Agency Fees,-6854.15,Professional Services,18,1045.55
2025-11-18,Accounting Audit,-4402.38,Professional Services,18,671.55
2025-11-19,Printer Paper,-5927.88,Office Supplies,18,904.25
2025-11-20,Facebook Ads,-15796.2,Marketing,18,2409.59
2025-11-20,HR Consultant,-6182.18,Professional Services,18,943.04
2025-11-22,Monitor Screen,-89488.28,Hardware,18,13650.75
2025-11-22,Mouse & Keyboards,-22377.49,Hardware,18,3413.52
2025-11-23,Printer Paper,-1833.74,Office Supplies,12,196.47
2025-11-23,SaaS Subscription (Jira),-6505.34,Software,18,992.34
2025-11-23,Ad Revenue,328113.51,Revenue,18,50051.21
2025-11-24,Diwali Gifts,-7473.73,Other,5,355.89
2025-11-24,Product Sales,355096.41,Revenue,18,54167.25
2025-11-25,Client Payment - Project A,124395.97,Revenue,18,18975.66
2025-11-26,Whiteboard Markers,-4095.03,Office Supplies,18,624.66
2025-11-26,HR Consultant,-5328.99,Professional Services,18,812.9
2025-11-27,Uber/Ola Rides,-10967.45,Travel,12,1175.08
2025-11-27,Accounting Audit,-7722.91,Professional Services,18,1178.07
2025-11-27,Server Rack Equipment,-53986.61,Hardware,18,8235.24
2025-11-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-11-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-12-01,Microsoft 365,-3149.65,Software,18,480.46
2025-12-01,Online Store Sales,550888.04,Revenue,18,84033.77
2025-12-02,Train Tickets,-12856.81,Travel,12,1377.52
2025-12-05,Office Rent,-94400.0,Rent,18,14400.0
2025-12-05,Product Sales,259046.74,Revenue,18,39515.6
2025-12-06,Staples Order,-3691.75,Office Supplies,18,563.15
2025-12-07,Diwali Gifts,-7879.02,Other,18,1201.88
2025-12-08,Train Tickets,-7365.92,Travel,5,350.76
2025-12-09,Flight to Mumbai,-2849.59,Travel,18,434.68
2025-12-09,Coffee for Pantry,-4014.82,Other,12,430.16
2025-12-09,Client Payment - Project A,157582.27,Revenue,18,24037.97
2025-12-10,Monthly Internet & Phone,-11909.229447443755,Utilities,18,1816.6621191015897
2025-12-10,Repairs & Maintenance,-6456.77,Other,18,984.93
2025-12-10,Coffee for Pantry,-5021.48,Other,18,765.99
2025-12-10,Zoom Pro License,-2557.41,Software,18,390.11
2025-12-11,Repairs & Maintenance,-664.2,Other,18,101.32
2025-12-11,Marketing Agency Fees,-218.2,Professional Services,18,33.29
2025-12-11,HR Consultant,-292.42,Professional Services,18,44.61
2025-12-11,Diwali Gifts,-5583.76,Other,18,851.76
2025-12-12,Repairs & Maintenance,-7670.27,Other,12,821.81
2025-12-12,Flight to Mumbai,-1953.39,Travel,12,209.29
2025-12-12,Adobe Creative Cloud,-2351.67,Software,18,358.73
2025-12-13,Service Contract Q2,115481.92,Revenue,18,17615.89
2025-12-13,Coffee for Pantry,-8427.7,Other,18,1285.58
2025-12-14,Train Tickets,-19370.81,Travel,18,2954.87
2025-12-15,Product Sales,315506.93,Revenue,18,48128.18
2025-12-15,Legal Consultation,-5975.76,Professional Services,18,911.56
2025-12-15,Diwali Gifts,-960.68,Other,18,146.54
2025-12-17,Cleaning Services,-458.51,Other,5,21.83
2025-12-17,Google Ads Campaign,-9444.51,Marketing,18,1440.69
2025-12-17,Train Tickets,-5218.49,Travel,18,796.04
2025-12-17,Facebook Ads,-16396.04,Marketing,18,2501.09
2025-12-18,Print Media Ad,-3684.62,Marketing,18,562.06
2025-12-18,Desk Organizers,-9252.25,Office Supplies,18,1411.36
2025-12-18,Product Sales,237851.63,Revenue,18,36282.45
2025-12-18,LinkedIn Promo,-23609.85,Marketing,18,3601.5
2025-12-19,Google Ads Campaign,-33178.42,Marketing,18,5061.11
2025-12-19,Cleaning Services,-3773.06,Other,5,179.67
2025-12-19,Client Payment - Project A,322598.54,Revenue,18,49209.95
2025-12-19,Flight to Mumbai,-3867.6,Travel,5,184.17
2025-12-20,LinkedIn Promo,-27406.36,Marketing,18,4180.63
2025-12-21,Train Tickets,-10512.28,Travel,18,1603.57
2025-12-22,Online Store Sales,522378.43,Revenue,18,79684.84
2025-12-22,Server Rack Equipment,-52251.37,Hardware,18,7970.55
2025-12-23,Consulting Fees,517525.45,Revenue,18,78944.56
2025-12-23,Monitor Screen,-51790.65,Hardware,18,7900.27
2025-12-24,Whiteboard Markers,-8369.88,Office Supplies,18,1276.76
2025-12-24,Adobe Creative Cloud,-7856.85,Software,18,1198.5
2025-12-24,Diwali Gifts,-8376.32,Other,12,897.46
2025-12-25,Service Contract Q2,475291.34,Revenue,18,72502.07
2025-12-25,LinkedIn Promo,-34290.86,Marketing,18,5230.81
2025-12-26,AWS Cloud Bill,-4288.05,Software,18,654.11
2025-12-26,HR Consultant,-7966.41,Professional Services,18,1215.22
2025-12-26,Legal Consultation,-8327.6,Professional Services,18,1270.31
2025-12-26,Ad Revenue,336049.2,Revenue,18,51261.74
2025-12-27,Mouse & Keyboards,-132627.78,Hardware,18,20231.36
2025-12-27,Hotel Stay - Client Visit,-22170.83,Travel,5,1055.75
2025-12-27,Ad Revenue,314823.32,Revenue,18,48023.9
2025-12-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-12-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-12-30,Microsoft 365,-1976.54,Software,18,301.51
2025-12-30,Staples Order,-3942.22,Office Supplies,12,422.38
2025-12-31,Hotel Stay - Client Visit,-24788.21,Travel,5,1180.39
2026-01-01,Print Media Ad,-4604.8,Marketing,18,702.43
2026-01-01,Printer Paper,-9167.36,Office Supplies,18,1398.41
2026-01-01,Monitor Screen,-139971.95,Hardware,18,21351.65
2026-01-02,Microsoft 365,-4054.3,Software,18,618.45
2026-01-02,Flight to Mumbai,-18806.79,Travel,5,895.56
2026-01-02,Cleaning Services,-9356.13,Other,12,1002.44
2026-01-04,Service Contract Q2,124201.28,Revenue,18,18945.96
2026-01-05,Office Rent,-103250.0,Rent,18,15750.0
2026-01-05,Cleaning Services,-934.03,Other,5,44.48
2026-01-05,Printer Paper,-10198.9,Office Supplies,18,1555.76
2026-01-06,Coffee for Pantry,-3243.13,Other,18,494.71
2026-01-07,Product Sales,121014.75,Revenue,18,18459.88
2026-01-07,Print Media Ad,-28781.48,Marketing,18,4390.39
2026-01-07,Print Media Ad,-39913.76,Marketing,18,6088.54
2026-01-09,Toner Cartridges,-6417.72,Office Supplies,12,687.61
2026-01-09,Product Sales,132892.93,Revenue,18,20271.8
2026-01-10,Monthly Internet & Phone,-12006.78777065286,Utilities,18,1831.5438972182328
2026-01-10,Product Sales,458684.72,Revenue,18,69968.86
2026-01-10,SaaS Subscription (Jira),-4510.22,Software,18,688.0
2026-01-10,HR Consultant,-1626.51,Professional Services,18,248.11
2026-01-11,Monitor Screen,-39845.5,Hardware,18,6078.13
2026-01-11,AWS Cloud Bill,-5335.21,Software,18,813.85
2026-01-11,Adobe Creative Cloud,-5852.37,Software,18,892.73
2026-01-13,Coffee for Pantry,-8363.74,Other,12,896.12
2026-01-13,Monitor Screen,-117633.55,Hardware,18,17944.1
2026-01-13,Server Rack Equipment,-155077.58,Hardware,18,23655.9
2026-01-14,Diwali Gifts,-7973.1,Other,12,854.26
2026-01-14,Print Media Ad,-29491.16,Marketing,18,4498.65
2026-01-15,Facebook Ads,-8196.02,Marketing,18,1250.24
2026-01-17,Adobe Creative Cloud,-6502.95,Software,18,991.98
2026-01-17,Product Sales,602544.57,Revenue,18,91913.58
2026-01-17,New Laptop (Dell),-64071.98,Hardware,18,9773.69
2026-01-17,Consulting Fees,304743.44,Revenue,18,46486.29
2026-01-18,Printer Paper,-7510.47,Office Supplies,12,804.69
2026-01-18,Train Tickets,-28678.11,Travel,18,4374.63
2026-01-20,Adobe Creative Cloud,-8080.8,Software,18,1232.66
2026-01-20,Server Rack Equipment,-87154.38,Hardware,18,13294.74
2026-01-21,Flight to Mumbai,-23639.93,Travel,12,2532.85
2026-01-21,Adobe Creative Cloud,-2622.02,Software,18,399.97
2026-01-21,Google Ads Campaign,-11895.97,Marketing,18,1814.64
2026-01-21,SaaS Subscription (Jira),-9400.59,Software,18,1433.99
2026-01-22,Legal Consultation,-3044.04,Professional Services,18,464.35
2026-01-23,Cleaning Services,-1883.2,Other,12,201.77
2026-01-23,Hotel Stay - Client Visit,-28779.24,Travel,12,3083.49
2026-01-23,Flight to Mumbai,-21237.67,Travel,12,2275.46
2026-01-24,Print Media Ad,-36010.1,Marketing,18,5493.07
2026-01-26,Google Ads Campaign,-29213.37,Marketing,18,4456.28
2026-01-27,AWS Cloud Bill,-9854.56,Software,18,1503.24
