date,description,amount,manual_category,gst_rate,gst_amount
2025-07-28,Marketing Agency Fees,-5205.07,Professional Services,18,793.99
2025-07-28,AWS Cloud Bill,-7447.0,Software,18,1135.98
2025-07-29,Printer Paper,-6509.35,Office Supplies,18,992.95
2025-07-29,Accounting Audit,-1715.77,Professional Services,18,261.73
2025-07-30,Facebook Ads,-28138.93,Marketing,18,4292.38
2025-07-30,Adobe Creative Cloud,-2955.72,Software,18,450.87
2025-07-30,Train Tickets,-21002.45,Travel,18,3203.76
2025-07-30,Hotel Stay - Client Visit,-3402.32,Travel,18,519.0
2025-07-30,Monitor Screen,-142177.99,Hardware,18,21688.17
2025-07-31,Staples Order,-6798.25,Office Supplies,12,728.38
2025-07-31,Flight to Mumbai,-17225.28,Travel,12,1845.57
2025-08-01,Mouse & Keyboards,-77301.48,Hardware,18,11791.75
2025-08-01,Monitor Screen,-47354.22,Hardware,18,7223.53
2025-08-02,Repairs & Maintenance,-3090.93,Other,18,471.5
2025-08-03,HR Consultant,-7318.11,Professional Services,18,1116.32
2025-08-03,Hotel Stay - Client Visit,-18287.87,Travel,12,1959.41
2025-08-04,Cleaning Services,-6213.83,Other,18,947.87
2025-08-04,Monitor Screen,-42763.81,Hardware,18,6523.29
2025-08-04,Monitor Screen,-31132.74,Hardware,18,4749.06
2025-08-04,Hotel Stay - Client Visit,-20605.75,Travel,12,2207.76
2025-08-04,Printer Paper,-8407.33,Office Supplies,18,1282.47
2025-08-05,Office Rent,-94400.0,Rent,18,14400.0
2025-08-06,Online Store Sales,517935.47,Revenue,18,79007.11
2025-08-06,Print Media Ad,-17457.31,Marketing,18,2662.98
2025-08-07,Hotel Stay - Client Visit,-15605.53,Travel,12,1672.02
2025-08-07,Printer Paper,-226.42,Office Supplies,12,24.26
2025-08-07,SaaS Subscription (Jira),-7615.18,Software,18,1161.64
2025-08-07,Zoom Pro License,-3640.4,Software,18,555.32
2025-08-07,Uber/Ola Rides,-4378.31,Travel,5,208.49
2025-08-08,Train Tickets,-23801.54,Travel,18,3630.74
2025-08-08,Service Contract Q2,293459.69,Revenue,18,44765.04
2025-08-08,Service Contract Q2,131424.16,Revenue,18,20047.75
2025-08-09,Flight to Mumbai,-9035.43,Travel,18,1378.29
2025-08-09,Flight to Mumbai,-14374.47,Travel,5,684.5
2025-08-09,Mouse & Keyboards,-35831.37,Hardware,18,5465.8
2025-08-09,Diwali Gifts,-9416.79,Other,18,1436.46
2025-08-10,Monthly Internet & Phone,-12501.619917494827,Utilities,18,1907.026767075482
2025-08-10,Print Media Ad,-15332.1,Marketing,18,2338.8
2025-08-10,Ad Revenue,95179.35,Revenue,18,14518.88
2025-08-10,Desk Organizers,-2398.77,Office Supplies,18,365.91
2025-08-10,Hotel Stay - Client Visit,-2476.67,Travel,5,117.94
2025-08-10,Desk Organizers,-7346.74,Office Supplies,12,787.15
2025-08-11,Uber/Ola Rides,-12662.16,Travel,12,1356.66
2025-08-11,Facebook Ads,-6343.17,Marketing,18,967.6
2025-08-11,Google Ads Campaign,-17660.61,Marketing,18,2693.99
2025-08-11,Monitor Screen,-129679.9,Hardware,18,19781.68
2025-08-12,Whiteboard Markers,-5296.73,Office Supplies,18,807.98
2025-08-12,Desk Organizers,-1474.86,Office Supplies,18,224.98
2025-08-12,Consulting Fees,431662.23,Revenue,18,65846.78
2025-08-12,AWS Cloud Bill,-5110.12,Software,18,779.51
2025-08-13,Monitor Screen,-75248.63,Hardware,18,11478.6
2025-08-15,Flight to Mumbai,-2865.98,Travel,5,136.48
2025-08-15,Facebook Ads,-4631.28,Marketing,18,706.47
2025-08-15,Service Contract Q2,490954.3,Revenue,18,74891.33
2025-08-17,Client Payment - Project A,144117.9,Revenue,18,21984.09
2025-08-18,Google Ads Campaign,-3077.59,Marketing,18,469.46
2025-08-19,Service Contract Q2,498590.66,Revenue,18,76056.2
2025-08-20,AWS Cloud Bill,-4829.65,Software,18,736.73
2025-08-20,Train Tickets,-15610.38,Travel,5,743.35
2025-08-20,Flight to Mumbai,-23257.61,Travel,12,2491.89
2025-08-21,Staples Order,-8916.63,Office Supplies,12,955.35
2025-08-21,SaaS Subscription (Jira),-3252.77,Software,18,496.18
2025-08-21,Repairs & Maintenance,-6846.86,Other,12,733.59
2025-08-22,Legal Consultation,-6391.6,Professional Services,18,974.99
2025-08-22,Monitor Screen,-123518.62,Hardware,18,18841.82
2025-08-23,Repairs & Maintenance,-5501.68,Other,12,589.47
2025-08-24,Repairs & Maintenance,-3042.71,Other,18,464.14
2025-08-25,Coffee for Pantry,-7952.81,Other,12,852.09
2025-08-25,Legal Consultation,-5825.51,Professional Services,18,888.64
2025-08-26,Legal Consultation,-6763.34,Professional Services,18,1031.7
2025-08-27,Flight to Mumbai,-15522.58,Travel,18,2367.85
2025-08-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-08-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-08-28,Google Ads Campaign,-4378.85,Marketing,18,667.96
2025-08-28,Toner Cartridges,-2423.43,Office Supplies,18,369.68
2025-08-28,Flight to Mumbai,-13220.07,Travel,18,2016.62
2025-08-30,Zoom Pro License,-7105.34,Software,18,1083.87
2025-08-30,Flight to Mumbai,-1108.36,Travel,12,118.75
2025-08-30,Toner Cartridges,-2258.82,Office Supplies,18,344.57
2025-08-31,Desk Organizers,-8384.45,Office Supplies,18,1278.98
2025-08-31,Toner Cartridges,-7538.44,Office Supplies,12,807.69
2025-08-31,SaaS Subscription (Jira),-3653.29,Software,18,557.28
2025-08-31,Ad Revenue,308028.39,Revenue,18,46987.38
2025-09-01,Repairs & Maintenance,-5904.7,Other,5,281.18
2025-09-02,Cleaning Services,-1194.89,Other,5,56.9
2025-09-02,Facebook Ads,-18315.55,Marketing,18,2793.9
2025-09-02,Cleaning Services,-3778.6,Other,12,404.85
2025-09-02,Coffee for Pantry,-3043.38,Other,5,144.92
2025-09-02,New Laptop (Dell),-74734.13,Hardware,18,11400.12
2025-09-04,Facebook Ads,-9507.24,Marketing,18,1450.26
2025-09-04,Repairs & Maintenance,-4957.43,Other,5,236.07
2025-09-05,Office Rent,-94400.0,Rent,18,14400.0
2025-09-05,Consulting Fees,562753.7,Revenue,18,85843.79
2025-09-05,Hotel Stay - Client Visit,-22046.91,Travel,5,1049.85
2025-09-05,AWS Cloud Bill,-4793.11,Software,18,731.15
2025-09-06,Facebook Ads,-31758.28,Marketing,18,4844.48
2025-09-06,LinkedIn Promo,-35384.86,Marketing,18,5397.69
2025-09-07,Print Media Ad,-28329.08,Marketing,18,4321.38
2025-09-07,Microsoft 365,-1720.82,Software,18,262.5
2025-09-07,Server Rack Equipment,-98276.04,Hardware,18,14991.26
2025-09-09,Facebook Ads,-2824.3,Marketing,18,430.83
2025-09-10,Monthly Internet & Phone,-7551.967199875529,Utilities,18,1151.9949965911824
2025-09-10,Product Sales,513013.87,Revenue,18,78256.35
2025-09-10,Desk Organizers,-2541.24,Office Supplies,18,387.65
2025-09-10,Print Media Ad,-7631.0,Marketing,18,1164.05
2025-09-11,Whiteboard Markers,-7585.74,Office Supplies,12,812.76
2025-09-12,SaaS Subscription (Jira),-5960.03,Software,18,909.16
2025-09-12,Whiteboard Markers,-6594.77,Office Supplies,12,706.58
2025-09-12,LinkedIn Promo,-32340.23,Marketing,18,4933.26
2025-09-12,Mouse & Keyboards,-43933.25,Hardware,18,6701.68
2025-09-13,Server Rack Equipment,-116758.26,Hardware,18,17810.58
2025-09-13,Adobe Creative Cloud,-2646.41,Software,18,403.69
2025-09-14,Server Rack Equipment,-114382.12,Hardware,18,17448.12
2025-09-14,Microsoft 365,-4706.93,Software,18,718.01
2025-09-16,Adobe Creative Cloud,-6981.16,Software,18,1064.92
2025-09-18,Service Contract Q2,442331.29,Revenue,18,67474.26
2025-09-18,Monitor Screen,-81670.56,Hardware,18,12458.22
2025-09-18,Mouse & Keyboards,-100134.44,Hardware,18,15274.74
2025-09-18,Google Ads Campaign,-10440.98,Marketing,18,1592.69
2025-09-19,Staples Order,-750.74,Office Supplies,18,114.52
2025-09-19,Mouse & Keyboards,-15930.45,Hardware,18,2430.07
2025-09-20,Online Store Sales,214720.93,Revenue,18,32754.04
2025-09-20,Legal Consultation,-1252.47,Professional Services,18,191.05
2025-09-21,Printer Paper,-4477.59,Office Supplies,12,479.74
2025-09-21,Staples Order,-975.28,Office Supplies,18,148.77
2025-09-22,Adobe Creative Cloud,-3509.52,Software,18,535.35
2025-09-22,Mouse & Keyboards,-82253.62,Hardware,18,12547.16
2025-09-22,Consulting Fees,458611.92,Revenue,18,69957.75
2025-09-23,Consulting Fees,94559.71,Revenue,18,14424.36
2025-09-23,Flight to Mumbai,-28317.05,Travel,18,4319.55
2025-09-24,Legal Consultation,-9360.54,Professional Services,18,1427.88
2025-09-24,Diwali Gifts,-3844.17,Other,5,183.06
2025-09-24,Legal Consultation,-2976.74,Professional Services,18,454.08
2025-09-25,Staples Order,-8893.91,Office Supplies,12,952.92
2025-09-25,HR Consultant,-9309.19,Professional Services,18,1420.05
2025-09-25,Service Contract Q2,416945.6,Revenue,18,63601.87
2025-09-25,Print Media Ad,-2752.89,Marketing,18,419.93
2025-09-26,Monitor Screen,-89222.32,Hardware,18,13610.18
2025-09-26,Cleaning Services,-6796.63,Other,5,323.65
2025-09-26,Marketing Agency Fees,-4519.16,Professional Services,18,689.36
2025-09-27,Hotel Stay - Client Visit,-19529.96,Travel,12,2092.5
2025-09-27,Cleaning Services,-791.54,Other,18,120.74
2025-09-27,Ad Revenue,227439.66,Revenue,18,34694.19
2025-09-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-09-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-09-28,Printer Paper,-4477.39,Office Supplies,18,682.99
2025-09-29,Product Sales,566396.43,Revenue,18,86399.46
2025-10-01,Service Contract Q2,204553.67,Revenue,18,31203.1
2025-10-03,Cleaning Services,-7994.32,Other,12,856.53
2025-10-03,Toner Cartridges,-6636.01,Office Supplies,12,711.0
2025-10-03,Print Media Ad,-35944.09,Marketing,18,5483.0
2025-10-04,New Laptop (Dell),-27939.67,Hardware,18,4261.98
2025-10-05,Office Rent,-94400.0,Rent,18,14400.0
2025-10-05,AWS Cloud Bill,-3907.43,Software,18,596.05
2025-10-05,Toner Cartridges,-6441.59,Office Supplies,12,690.17
2025-10-05,Accounting Audit,-9175.14,Professional Services,18,1399.6
2025-10-05,Facebook Ads,-36238.31,Marketing,18,5527.88
2025-10-06,Uber/Ola Rides,-4444.91,Travel,12,476.24
2025-10-07,Facebook Ads,-32949.15,Marketing,18,5026.14
2025-10-07,Train Tickets,-9116.69,Travel,12,976.79
2025-10-07,Mouse & Keyboards,-40400.43,Hardware,18,6162.78
2025-10-08,Legal Consultation,-1551.07,Professional Services,18,236.6
2025-10-09,Mouse & Keyboards,-118058.07,Hardware,18,18008.86
2025-10-09,SaaS Subscription (Jira),-7195.76,Software,18,1097.66
2025-10-09,Service Contract Q2,338410.35,Revenue,18,51621.92
2025-10-10,Monthly Internet & Phone,-13175.849744059175,Utilities,18,2009.8753846869927
2025-10-11,Microsoft 365,-7455.12,Software,18,1137.22
2025-10-11,Diwali Gifts,-5175.78,Other,5,246.47
2025-10-11,Product Sales,238091.83,Revenue,18,36319.09
2025-10-12,Staples Order,-4647.69,Office Supplies,12,497.97
2025-10-12,Client Payment - Project A,165162.4,Revenue,18,25194.26
2025-10-12,Whiteboard Markers,-8943.31,Office Supplies,18,1364.23
2025-10-13,Flight to Mumbai,-16287.99,Travel,5,775.62
2025-10-13,Repairs & Maintenance,-6212.92,Other,12,665.67
2025-10-13,Cleaning Services,-2475.1,Other,12,265.19
2025-10-13,Coffee for Pantry,-3443.17,Other,12,368.91
2025-10-17,Client Payment - Project A,536618.72,Revenue,18,81857.09
2025-10-17,Accounting Audit,-5994.26,Professional Services,18,914.38
2025-10-17,Flight to Mumbai,-14874.95,Travel,18,2269.06
2025-10-17,Adobe Creative Cloud,-4358.37,Software,18,664.84
2025-10-18,Staples Order,-3705.95,Office Supplies,12,397.07
2025-10-18,New Laptop (Dell),-97621.71,Hardware,18,14891.45
2025-10-19,Marketing Agency Fees,-4916.32,Professional Services,18,749.95
2025-10-19,Server Rack Equipment,-58737.88,Hardware,18,8960.01
2025-10-19,Adobe Creative Cloud,-1884.81,Software,18,287.51
2025-10-21,Desk Organizers,-2249.93,Office Supplies,12,241.06
2025-10-21,Consulting Fees,198496.46,Revenue,18,30279.12
2025-10-21,Toner Cartridges,-7428.82,Office Supplies,18,1133.21
2025-10-22,Accounting Audit,-9046.1,Professional Services,18,1379.91
2025-10-23,New Laptop (Dell),-149814.81,Hardware,18,22853.11
2025-10-24,SaaS Subscription (Jira),-7170.68,Software,18,1093.83
2025-10-24,Toner Cartridges,-7672.98,Office Supplies,18,1170.45
2025-10-25,Accounting Audit,-9395.73,Professional Services,18,1433.25
2025-10-25,Print Media Ad,-13254.33,Marketing,18,2021.85
2025-10-26,Facebook Ads,-16198.31,Marketing,18,2470.93
2025-10-26,Ad Revenue,370152.73,Revenue,18,56463.98
2025-10-26,Print Media Ad,-25104.65,Marketing,18,3829.52
2025-10-27,Train Tickets,-11072.71,Travel,12,1186.36
2025-10-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-10-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-10-29,Marketing Agency Fees,-5816.97,Professional Services,18,887.34
2025-10-29,LinkedIn Promo,-6318.95,Marketing,18,963.91
2025-10-29,Printer Paper,-8220.46,Office Supplies,12,880.76
2025-10-29,Whiteboard Markers,-1125.11,Office Supplies,18,171.63
2025-10-30,Google Ads Campaign,-8372.38,Marketing,18,1277.14
2025-10-30,Coffee for Pantry,-433.91,Other,12,46.49
2025-10-31,Service Contract Q2,182214.75,Revenue,18,27795.47
2025-10-31,Whiteboard Markers,-1632.36,Office Supplies,18,249.0
2025-10-31,Staples Order,-7823.53,Office Supplies,12,838.24
2025-10-31,Diwali Gifts,-4938.95,Other,18,753.4
2025-11-01,Accounting Audit,-2307.9,Professional Services,18,352.05
2025-11-03,Service Contract Q2,438787.19,Revenue,18,66933.64
2025-11-04,Print Media Ad,-19999.73,Marketing,18,3050.81
2025-11-04,SaaS Subscription (Jira),-6559.46,Software,18,1000.6
2025-11-04,Train Tickets,-10780.76,Travel,12,1155.08
2025-11-04,New Laptop (Dell),-73412.44,Hardware,18,11198.51
2025-11-05,Office Rent,-94400.0,Rent,18,14400.0
2025-11-05,Zoom Pro License,-1027.85,Software,18,156.79
2025-11-05,Printer Paper,-7636.47,Office Supplies,18,1164.88
2025-11-07,Whiteboard Markers,-2236.95,Office Supplies,18,341.23
2025-11-08,Staples Order,-1284.99,Office Supplies,18,196.01
2025-11-08,LinkedIn Promo,-28370.22,Marketing,18,4327.66
2025-11-08,Accounting Audit,-9419.93,Professional Services,18,1436.94
2025-11-09,Adobe Creative Cloud,-1427.56,Software,18,217.76
2025-11-10,Monthly Internet & Phone,-6493.449810155536,Utilities,18,990.5262422271157
2025-11-10,Marketing Agency Fees,-4623.76,Professional Services,18,705.32
2025-11-11,Client Payment - Project A,469012.79,Revenue,18,71544.32
2025-11-11,Adobe Creative Cloud,-5618.46,Software,18,857.05
2025-11-11,Desk Organizers,-6803.39,Office Supplies,18,1037.81
2025-11-11,LinkedIn Promo,-19726.34,Marketing,18,3009.1
2025-11-12,Uber/Ola Rides,-8718.17,Travel,12,934.09
2025-11-12,Microsoft 365,-6324.22,Software,18,964.71
2025-11-12,AWS Cloud Bill,-1210.22,Software,18,184.61
2025-11-12,Adobe Creative Cloud,-7852.78,Software,18,1197.88
2025-11-13,Uber/Ola Rides,-24203.98,Travel,12,2593.28
2025-11-14,HR Consultant,-6101.05,Professional Services,18,930.67
2025-11-14,Print Media Ad,-6865.23,Marketing,18,1047.24
2025-11-16,Legal Consultation,-6851.1,Professional Services,18,1045.08
2025-11-16,Accounting Audit,-4432.76,Professional Services,18,676.18
2025-11-16,Diwali Gifts,-8236.05,Other,12,882.43
2025-11-17,HR Consultant,-3913.77,Professional Services,18,597.02
2025-11-18,Ad Revenue,521782.7,Revenue,18,79593.97
2025-11-19,Train Tickets,-9038.81,Travel,5,430.42
2025-11-20,Online Store Sales,519489.73,Revenue,18,79244.2
2025-11-20,Product Sales,197174.38,Revenue,18,30077.45
2025-11-20,Cleaning Services,-8385.52,Other,12,898.45
2025-11-21,AWS Cloud Bill,-9044.03,Software,18,1379.6
2025-11-23,Client Payment - Project A,126997.2,Revenue,18,19372.45
2025-11-23,Consulting Fees,124182.43,Revenue,18,18943.08
2025-11-23,Uber/Ola Rides,-7896.27,Travel,12,846.03
2025-11-23,Google Ads Campaign,-22127.35,Marketing,18,3375.36
2025-11-24,Cleaning Services,-7434.98,Other,12,796.61
2025-11-26,Facebook Ads,-10136.36,Marketing,18,1546.22
2025-11-26,AWS Cloud Bill,-6983.75,Software,18,1065.32
2025-11-26,Flight to Mumbai,-24190.41,Travel,18,3690.06
2025-11-27,Server Rack Equipment,-82860.45,Hardware,18,12639.73
2025-11-27,Mouse & Keyboards,-70000.99,Hardware,18,10678.12
2025-11-27,Uber/Ola Rides,-7527.46,Travel,12,806.51
2025-11-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-11-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-11-28,Monitor Screen,-16542.74,Hardware,18,2523.47
2025-12-01,SaaS Subscription (Jira),-8343.27,Software,18,1272.7
2025-12-02,Repairs & Maintenance,-1304.81,Other,5,62.13
2025-12-04,Cleaning Services,-2609.26,Other,18,398.02
2025-12-05,Office Rent,-94400.0,Rent,18,14400.0
2025-12-06,Mouse & Keyboards,-100998.66,Hardware,18,15406.57
2025-12-06,Cleaning Services,-3750.48,Other,18,572.11
2025-12-07,Coffee for Pantry,-2383.17,Other,18,363.53
2025-12-10,Monthly Internet & Phone,-13297.152005209151,Utilities,18,2028.379119438684
2025-12-10,Accounting Audit,-8482.97,Professional Services,18,1294.01
2025-12-10,Print Media Ad,-18661.04,Marketing,18,2846.6
2025-12-10,Diwali Gifts,-6170.17,Other,18,941.21
2025-12-10,Zoom Pro License,-1906.44,Software,18,290.81
2025-12-10,Train Tickets,-13157.88,Travel,5,626.57
2025-12-11,SaaS Subscription (Jira),-4612.55,Software,18,703.61
2025-12-11,Uber/Ola Rides,-8722.8,Travel,18,1330.6
2025-12-11,LinkedIn Promo,-29168.8,Marketing,18,4449.48
2025-12-13,Service Contract Q2,271028.49,Revenue,18,41343.33
2025-12-13,SaaS Subscription (Jira),-2532.8,Software,18,386.36
2025-12-13,New Laptop (Dell),-24093.96,Hardware,18,3675.35
2025-12-14,Repairs & Maintenance,-3896.0,Other,18,594.3
2025-12-15,HR Consultant,-1086.46,Professional Services,18,165.73
2025-12-15,Mouse & Keyboards,-94850.57,Hardware,18,14468.73
2025-12-15,AWS Cloud Bill,-1098.56,Software,18,167.58
2025-12-16,Consulting Fees,535613.62,Revenue,18,81703.77
2025-12-17,Print Media Ad,-4246.88,Marketing,18,647.83
2025-12-17,Desk Organizers,-2353.57,Office Supplies,12,252.17
2025-12-17,Toner Cartridges,-3528.19,Office Supplies,12,378.02
2025-12-18,Product Sales,403793.21,Revenue,18,61595.57
2025-12-18,SaaS Subscription (Jira),-6124.25,Software,18,934.21
2025-12-20,HR Consultant,-6766.61,Professional Services,18,1032.19
2025-12-21,Desk Organizers,-7201.71,Office Supplies,18,1098.57
2025-12-21,HR Consultant,-2364.17,Professional Services,18,360.64
2025-12-22,Google Ads Campaign,-32883.53,Marketing,18,5016.13
2025-12-22,Google Ads Campaign,-27587.29,Marketing,18,4208.23
2025-12-22,Flight to Mumbai,-19385.59,Travel,5,923.12
2025-12-22,Legal Consultation,-8072.58,Professional Services,18,1231.41
2025-12-23,Diwali Gifts,-3807.65,Other,5,181.32
2025-12-23,Toner Cartridges,-823.36,Office Supplies,18,125.6
2025-12-24,Legal Consultation,-2453.38,Professional Services,18,374.25
2025-12-25,LinkedIn Promo,-17504.87,Marketing,18,2670.23
2025-12-25,Server Rack Equipment,-135280.16,Hardware,18,20635.96
2025-12-25,Service Contract Q2,95815.77,Revenue,18,14615.96
2025-12-26,Coffee for Pantry,-5331.14,Other,18,813.23
2025-12-26,Consulting Fees,479039.19,Revenue,18,73073.77
2025-12-26,Repairs & Maintenance,-3011.61,Other,5,143.41
2025-12-26,Consulting Fees,281454.4,Revenue,18,42933.72
2025-12-27,Diwali Gifts,-8399.18,Other,12,899.91
2025-12-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-12-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-12-29,Online Store Sales,268325.2,Revenue,18,40930.96
2025-12-29,Flight to Mumbai,-26332.75,Travel,18,4016.86
2025-12-31,HR Consultant,-5113.14,Professional Services,18,779.97
2026-01-01,Toner Cartridges,-7479.46,Office Supplies,18,1140.93
2026-01-02,Zoom Pro License,-2122.82,Software,18,323.82
2026-01-03,SaaS Subscription (Jira),-4023.88,Software,18,613.81
2026-01-03,LinkedIn Promo,-35096.08,Marketing,18,5353.64
2026-01-04,AWS Cloud Bill,-6278.35,Software,18,957.71
2026-01-04,Facebook Ads,-30465.23,Marketing,18,4647.24
2026-01-04,New Laptop (Dell),-106671.01,Hardware,18,16271.85
2026-01-04,Hotel Stay - Client Visit,-11990.05,Travel,18,1828.99
2026-01-05,Office Rent,-103250.0,Rent,18,15750.0
2026-01-05,Ad Revenue,336749.01,Revenue,18,51368.49
2026-01-06,HR Consultant,-6073.28,Professional Services,18,926.43
2026-01-06,Coffee for Pantry,-9709.7,Other,18,1481.14
2026-01-06,Hotel Stay - Client Visit,-17009.25,Travel,18,2594.63
2026-01-08,Printer Paper,-2074.52,Office Supplies,12,222.27
2026-01-10,Monthly Internet & Phone,-6692.883964587382,Utilities,18,1020.9484013777362
2026-01-10,Consulting Fees,193746.11,Revenue,18,29554.49
2026-01-12,Desk Organizers,-10315.68,Office Supplies,18,1573.58
